4892448,56
6551931,97
2633475,89
4956905,59
6552613,86
9652218,67
4411443,71
6806439,67
4160622,55
7622999,44
7736772,65
2877272,67
8788527,56
5545483,100
9534399,55
7565471,76
7041926,65
8636940,97
7167241,73
1141780,80
5139236,44
9227261,59
3938481,100
7520161,40
1263616,65
6539412,100
2147600,60
4633172,94
3504370,42
8628543,54
6610001,68
3838649,46
4313220,74
7951224,82
3278945,46
6187511,86
4235671,76
8298980,67
9580489,63
7448276,87
1124232,41
7687903,88
3655347,55
2300935,47
6546140,73
5324494,40
8733964,43
3957578,54
3252231,83
3011798,45
8660260,42
1836488,61
6489048,95
2789483,46
2879316,47
2090158,65
2568081,49
2801580,96
7335769,44
3094602,51
8435200,71
1283082,57
4577635,60
6694577,87
2932345,86
9645988,98
9264584,57
5698250,40
7675518,81
1752407,91
3498358,86
5820687,73
5729260,65
8595378,73
9448555,73
6902104,64
1398025,51
9412785,46
1391947,74
9830873,95
7950552,56
9995458,98
7270066,51
4755231,49
3713108,68
8374561,87
3674556,97
1749195,94
6832111,98
4644277,42
9383119,100
2049698,63
4812084,67
9173155,58
2677575,79
6608489,85
4761354,42
1628288,46
2146617,58
4054426,85
2049489,54
2135676,55
2517356,98
4776149,91
1480191,81
2647094,67
8275458,65
6593687,79
1870582,88
1464029,89
7486827,91
8178504,66
7101288,87
1029736,69
2046927,41
9874596,95
3523031,60
3605388,41
6993474,78
8154526,95
1521250,94
1968282,70
3458635,93
2829049,54
2532341,96
6412157,57
5110297,88
7713987,53
4623564,50
2090569,86
8860025,67
1606928,66
1436191,92
5083857,93
2264247,83
1131319,45
1309260,48
7926933,82
1146834,40
8421545,48
4313544,75
8256192,98
7876563,57
1992612,76
6245626,87
6799644,88
7313178,43
1585700,100
4120363,59
8213916,78
5172141,95
9787169,86
3700548,62
5032624,79
8814364,86
9183914,40
9539955,92
3878500,43
4625036,96
9123220,99
2607956,92
8118014,52
4147048,93
8414262,73
2757941,81
2962514,98
1944617,49
6204148,73
4789051,57
7840099,66
8976249,71
9535425,71
7178709,75
1467794,61
5384566,59
1862433,42
7576296,54
4633119,43
5285277,65
5789725,40
7350943,61
3913850,79
9849553,45
8035655,50
1532250,53
9614233,86
2206614,57
6095828,98
4235812,64
6749278,74
9675567,89
9290278,65
8354219,69
2721149,88
4836358,68
8359737,96
7417410,53
1026712,69
7289493,64
5211458,80
6299877,99
4409520,54
7121134,62
6007464,71
1688113,60
4470735,80
6778916,75
5368983,67
2519082,77
3151717,89
6886813,77
5346404,45
1282236,87
8441870,87
5789319,92
3367370,61
2404594,43
7057978,49
3617110,92
3390978,96
5996010,66
7267586,73
1214750,69
6635884,91
2737994,90
8791975,63
4730702,44
2625788,52
3118234,46
9423280,78
9150959,84
1693987,91
5419664,85
5272275,41
8815680,92
7243376,61
2468503,71
3763544,41
6141888,73
5815072,64
4431612,65
8257200,62
1115921,100
4943331,86
2582704,97
5120584,97
7152991,43
8627212,98
1154577,91
2979343,82
6832821,50
1317957,78
4968477,82
4988583,65
5244263,82
8837072,52
1357062,61
8681562,87
3618453,72
3018980,95
8231272,85
4267316,94
8285582,82
4885232,87
4402732,85
2262678,43
6252431,47
1521965,44
5245818,54
1659243,60
3034814,63
8788097,93
1037223,54
3976281,85
1556703,67
9667283,51
5472674,65
9819645,87
2517221,90
4106827,93
8063594,60
6396157,90
3735670,40
2414391,77
2650483,56
9767373,51
1833035,90
2772482,76
8287393,71
2748916,99
5577467,95
7135408,43
1128458,78
2589488,66
7039254,91
8209344,93
2022539,100
8357736,49
3144964,62
5367986,42
1454132,89
4858583,95
5339534,92
8267585,48
3488514,67
2632000,91
6517773,46
4902340,53
9980832,72
7439506,92
7200140,100
9435803,75
7667586,93
9715530,66
8266821,76
7414930,77
6877781,57
9927737,70
1016048,53
7335012,88
3726715,59
9892854,55
1093798,82
9316457,86
7524669,50
9755683,43
6033808,65
9145346,92
6125258,60
8827147,86
9649841,78
4953943,49
6089955,77
7686031,87
4105257,73
6004096,59
1372742,65
6387226,62
9536667,88
4029977,47
8117977,44
2310341,68
8165989,86
6964843,55
6976909,82
4211971,56
4044219,72
8025676,62
7822621,45
1893413,60
5672201,96
4644975,61
8436257,72
3583923,68
9152223,66
8132858,47
4257135,78
2143349,62
6938258,75
6309913,97
7047085,85
1283976,60
5307518,54
1593188,87
9291699,89
1510729,95
9840350,58
3614040,50
3352586,65
9446259,51
4734324,78
2886905,40
4649336,90
1632896,61
7529652,94
4183128,63
7099652,91
5426430,45
5277112,92
5842374,49
9311561,100
3554735,51
1415255,89
7458643,92
1690155,96
9815757,60
6404218,79
8131549,43
3062719,77
4141314,58
5332780,42
6000732,65
8119213,91
7913506,60
4127354,87
8374665,79
9595614,55
1126848,72
4911792,98
8266228,75
5780527,55
8528412,60
6326385,76
3424011,68
4160032,81
4898398,72
3308490,71
8389644,51
7705147,78
7455035,89
8497459,56
2259257,77
6886209,73
8231249,40
6459503,86
9181945,91
8138224,93
8048901,58
5500881,98
5508485,88
2145994,94
5450585,63
8076689,67
7159324,93
8634314,74
6744367,76
8490600,83
7099473,86
5444476,93
2762262,90
3301227,59
9060458,82
4434480,47
4904150,62
3672667,91
5853646,68
8381032,89
7545673,84
2024827,96
7032904,52
4147762,43
1907743,94
3539270,96
2056012,99
7556249,73
1365242,64
7275289,71
4133489,93
3612344,64
5074444,80
8692147,89
1676122,52
8673666,47
7004465,91
2668478,43
9151627,73
9128588,54
7603907,75
8325298,70
4535995,79
8523547,49
2706027,43
9359503,85
7835412,91
6552910,89
4796538,90
3599390,44
8940649,40
8803080,67
1353936,73
3451319,86
5582412,63
1235406,46
6894850,48
6054754,82
4727393,55
1874701,90
6970326,90
6624395,57
7198983,43
7067937,42
4378949,83
2600131,51
4160851,40
7208431,46
8616704,91
7230527,52
7881928,48
7556261,56
4643108,89
3281463,74
1051331,55
7490413,93
8056696,89
7170853,68
5175457,94
4641064,90
6674537,76
2547226,96
6340361,88
2747673,88
8095271,54
9049432,72
1931489,77
6237050,83
5898334,97
4478014,56
3473334,41
1844395,73
5583382,47
3372158,40
6013318,48
2533582,79
1995921,51
3509333,54
8046107,52
1309700,86
3812903,80
2516483,88
1970633,53
5350063,65
8232828,67
3693232,47
2457529,49
9985638,51
7982519,75
9455807,77
3309825,77
9746290,67
1253178,86
2707604,63
7139423,40
7208331,70
3336316,43
7303226,92
3730058,59
6805632,78
4025531,66
8005624,54
4717459,87
1902252,69
7321653,91
2142073,75
6083999,95
8175517,65
3807425,99
4166636,49
2988125,59
4076087,79
8440774,88
9584705,59
7921204,83
5693857,83
4334869,59
7756665,96
7489066,81
7911751,100
3624544,89
3937171,59
1306985,72
6210386,67
9066476,73
5243314,65
6870022,50
3348654,96
5678414,51
5395762,53
1040047,77
8834064,42
6744275,57
3504021,48
9278483,85
2305124,85
6428290,81
7610550,45
3045262,71
2111315,46
6926632,69
3025889,71
4860687,82
1533300,82
8421204,81
2520119,57
2563235,50
3750186,72
2861946,50
5312852,79
4072238,54
8364228,83
5290043,88
9987993,49
3196267,88
8064752,55
6348166,69
7093860,92
1246790,50
3296089,86
2428733,58
5037599,45
6917425,97
1368473,81
7942473,44
5595349,52
4306077,72
5805465,88
1037079,48
2731013,79
1347105,83
7180244,57
9661658,70
9701906,82
8809703,61
6498219,52
4798751,40
7729396,45
6068537,72
2696043,63
1103875,40
2247635,50
8027491,63
7685481,95
9782439,88
4489172,40
4735635,72
4754007,60
5907549,98
5818597,53
2576218,90
1235520,96
3198957,45
8568886,50
3675500,87
5330135,57
6571736,45
2778685,94
7437585,47
8149905,42
2193340,86
3426958,74
7460390,46
1636219,45
2394494,61
5780121,67
3495593,81
5031018,45
7533088,86
7979524,63
6851837,60
3432658,49
3988090,77
3757804,100
8398185,54
7236781,75
8069452,65
7054918,58
1324737,90
6946733,75
3704813,93
1369022,92
7292584,68
2574433,89
4316947,61
8373220,76
8341726,52
4736580,42
6537295,92
9770678,93
9597401,88
5906363,43
9208079,58
4838953,48
7149866,74
3713544,56
7805081,47
9898375,65
7393916,76
9600382,92
9728535,85
5774504,58
5805957,44
1418339,46
6617005,40
6036459,62
4393677,96
1414773,57
6302155,76
8710014,71
7397469,54
5210572,43
1882755,78
9188463,61
4793447,58
6265675,46
3696744,58
9690576,99
5751733,62
1142310,72
7010942,56
3209770,91
4352658,65
2872571,45
6284056,46
6769697,99
3282896,93
2245319,45
8577120,42
1763879,80
5125168,51
8010530,85
5377575,96
1957287,47
9832294,88
9697641,90
2896879,100
1700125,88
5451392,73
7391909,75
9416546,88
3860598,51
8686052,43
1512460,74
3108869,81
1492954,57
3241867,48
8487052,66
1822225,61
3726382,71
5062516,52
2754399,98
1447869,94
1752925,96
5998405,86
3682650,97
4612761,62
5361011,70
4235387,91
3643160,91
3420276,49
6127194,99
1693959,87
7114235,62
4359258,89
7552011,85
6087999,74
6516526,49
3266312,46
9625837,64
7717524,100
5787482,52
4005622,57
8290780,48
6144170,69
4254427,49
8134872,61
5321339,81
3340464,75
3644325,61
2452015,85
5930477,49
4980207,49
3793925,71
7282754,73
3384478,43
8923769,79
7756825,44
4452954,73
1187018,77
8264312,72
2846547,65
9600104,98
9178890,80
3055311,97
1322902,47
3549045,47
4933295,69
8230293,58
8451666,45
7189360,62
4864070,86
6051102,68
5345066,95
7114899,80
2444967,82
2740134,50
2923327,68
6222475,54
4678033,63
1873653,68
3856103,57
5562828,59
7928682,48
6663254,58
9032706,51
5960166,47
4911747,60
1936778,55
8935155,93
4944186,84
1159455,71
8354111,72
5098105,58
3826286,83
3198666,72
5884049,69
3526455,56
2929101,42
9454665,62
1346681,47
7056564,98
5476148,77
3249871,42
1563998,70
9292884,55
8516969,80
9642247,46
8464561,86
1349593,93
2114233,51
4153044,66
8309158,67
1437755,47
9586099,86
8845664,52
4111658,62
5454635,55
2232998,63
1568699,86
5363053,54
7684310,84
1169576,96
5626115,76
7155411,58
4548858,60
1704411,85
7899851,96
2458392,86
8979225,96
6606174,48
1549035,62
4855974,42
7886130,88
4746393,46
2089268,71
7595383,91
1370517,72
9066667,54
7462744,49
5238882,93
2430230,56
1928115,90
3902022,53
8315510,54
4660288,50
7790897,59
5797171,99
4794429,64
8093041,46
5882357,54
5615742,96
5926230,73
1558348,70
3671660,52
1747015,43
3166974,47
2071843,55
1298935,54
2052201,51
5898447,48
1272793,92
1025104,76
3818513,87
8772055,87
1846176,74
9110644,48
2777333,88
7254951,91
3337310,87
1775100,81
1902355,57
8901480,46
9845103,85
1851437,64
4964318,65
5062706,100
2535404,85
9984936,91
8291577,52
4449595,94
3944774,42
2636064,70
6434670,87
7831153,61
2489266,50
9415079,96
3587580,48
1843486,80
2700977,92
9805241,83
5191728,45
6266508,81
5352932,74
6222742,50
6022118,90
6167324,52
3926504,57
4951126,46
8946786,48
2204104,90
7362203,76
9192367,56
3049018,91
2746247,98
7648814,98
1355171,94
5825382,90
2123722,52
1064169,50
3099216,53
8659256,75
2133741,89
3945505,59
6549803,78
6348908,75
5429485,91
7008871,91
8419818,42
2755185,64
5607642,47
5315093,48
3535119,77
3352031,49
9334751,57
1050335,50
6025121,97
3023368,44
4917980,87
1305705,94
1998360,91
5593777,53
9190867,82
4166746,89
7222329,50
6139916,84
8096322,47
9479719,95
7707831,63
1033571,53
9886297,63
4582300,73
3792279,70
5842889,74
7941597,47
1043330,45
3235988,82
8603952,97
3281439,100
5161536,45
4373227,88
4935820,88
4384129,43
2791281,98
1399030,65
4628436,48
4696762,89
6623725,60
3773432,72
8270285,74
4149956,85
5668825,80
5133848,51
2000179,80
4469310,57
4464455,77
3387412,68
4386357,45
7857884,70
8021913,53
7598007,88
1492584,73
8386353,44
4142234,78
1496501,92
4053575,92
2012092,95
5824342,92
4378142,95
2434705,77
5504044,88
4917185,63
4952071,96
2817490,76
3953667,62
6056417,58
2604518,99
1770968,86
5973497,82
7502655,60
4727789,95
5219777,77
5423426,41
8420273,81
4229758,99
2408448,62
2935369,61
3437615,40
4317523,40
9334823,47
4366768,81
7626958,47
5669432,84
2465328,56
1516599,99
2274248,94
6798832,52
4786443,69
4494710,57
9253804,75
3201531,72
5012545,57
8974494,84
8375048,69
4975407,65
7419291,75
8233772,71
5260493,67
7345947,57
4846853,67
5519741,70
3946937,61
2699620,84
7579372,70
1359134,43
1396547,99
8335715,47
1186188,40
3411541,58
1305806,61
7574694,85
7561434,88
2666980,57
9101554,77
7847997,98
1856480,49
5059281,71
7580750,79
9298555,61
1846312,78
4578192,57
4699062,65
7934970,87
3021556,64
8087380,68
5240743,57
4503260,75
9716094,74
1837006,65
1721482,68
3553920,80
3947649,53
4643991,81
8808801,41
2728271,54
9199896,47
2251002,77
4138896,51
9252714,93
2709110,59
7321386,96
7744417,89
5626202,73
8375996,85
8135024,57
4111589,92
4733635,88
6198196,78
2720635,83
5884135,40
5901869,79
1809949,79
9461954,70
5940153,73
8537957,54
8598725,57
6706481,60
3427157,62
7059176,43
2524742,72
3158122,81
4245138,92
9475911,56
1935663,89
4360080,57
1759391,73
5988967,52
3565553,66
2378603,95
1711564,89
4014421,78
9926224,78
5268020,87
3761590,70
3851564,87
7804438,48
8756877,94
3085005,52
1942860,53
9052242,97
6951101,43
9152947,88
9110426,49
2281019,58
6491720,46
3461524,85
2962807,61
6650613,57
1348763,74
8492089,48
7058306,80
2361349,64
4937525,92
3817407,68
8212391,55
2286934,84
8113839,73
8201974,73
1035043,100
1965625,66
1873750,41
8291428,42
3806945,53
1620396,44
2582678,96
2016527,40
8761641,94
1104866,44
6750481,94
9690054,66
6006070,89
5140226,63
7384283,67
2335152,75
8698473,76
2037906,71
4234845,99
7568617,79
2123730,58
8495813,86
2962204,48
5918863,80
5097641,53
1603228,98
8521340,67
4207547,40
3036404,55
7625954,72
3667785,67
2010514,49
2626467,97
1203242,90
5710893,76
8265569,98
7299334,43
4871736,47
9600069,85
8395343,72
7392788,78
5096357,81
8344897,62
5163936,78
7139215,44
3955789,41
1385657,87
1334999,99
1271661,69
8213833,67
9041360,88
6933225,94
6762753,49
7439056,46
9613113,42
6395896,91
7625480,85
6478075,69
4179277,62
8959777,46
1657693,97
8791361,99
8278122,96
2928633,99
3462239,82
7072604,63
1289427,67
6671118,90
7658536,91
5902267,79
2829313,90
7142647,86
5796685,40
1605586,92
9384725,61
6260857,77
1909858,60
9232604,77
8192470,98
3342778,41
2169104,60
9464981,60
8269843,89
5531968,81
5850913,44
5212736,94
1537445,46
5841233,95
9450785,87
2531410,99
8426396,44
7830314,63
4297461,97
5000146,96
9198714,91
4455468,82
9999999,87
