5429320,61
2807901,73
2654524,100
2736222,40
7458711,31
3900431,45
3112437,50
7848349,49
8557764,87
1583820,61
2137801,43
1159861,45
3595135,57
3996064,82
9968692,100
2801419,74
9089989,43
1782125,45
1042860,71
3267844,37
3250823,90
6085354,77
4452334,50
6427634,70
8110660,82
4866065,58
4892448,85
6551931,89
2633475,47
4956905,31
6552613,81
9652218,78
4411443,81
6806439,62
4160622,37
7622999,74
7736772,100
2877272,53
8788527,32
5545483,59
9534399,98
7565471,52
7041926,99
8636940,86
7167241,99
1141780,65
5139236,60
9227261,73
3938481,83
7520161,90
1263616,67
6539412,64
2147600,86
4633172,38
3504370,77
8628543,37
6610001,90
3838649,76
4313220,49
7951224,51
3278945,36
6187511,59
4235671,54
8298980,67
9580489,74
7448276,81
1124232,50
7687903,55
3655347,33
2300935,71
6546140,34
5324494,46
8733964,100
3957578,90
3252231,70
3011798,42
8660260,55
1836488,98
6489048,95
2789483,37
2879316,87
2090158,96
2568081,62
2801580,38
7335769,50
3094602,49
8435200,54
1283082,87
4577635,65
6694577,94
2932345,57
9645988,46
9264584,34
5698250,95
7675518,55
1752407,65
3498358,72
5820687,70
5729260,38
8595378,85
9448555,77
6902104,40
1398025,35
9412785,88
1391947,97
9830873,76
7950552,45
9995458,31
7270066,52
4755231,79
3713108,30
8374561,64
3674556,68
1749195,35
6832111,85
4644277,77
9383119,88
2049698,93
4812084,41
9173155,97
2677575,81
6608489,56
4761354,53
1628288,75
2146617,64
4054426,93
2049489,61
2135676,67
2517356,34
4776149,83
1480191,90
2647094,48
8275458,40
6593687,58
1870582,87
1464029,96
7486827,45
8178504,34
7101288,34
1029736,89
2046927,90
9874596,74
3523031,98
3605388,32
6993474,93
8154526,55
1521250,96
1968282,93
3458635,57
2829049,100
2532341,59
6412157,32
5110297,40
7713987,62
4623564,97
2090569,39
8860025,72
1606928,34
1436191,31
5083857,37
2264247,89
1131319,62
1309260,97
7926933,68
1146834,78
8421545,58
4313544,83
8256192,81
7876563,95
1992612,64
6245626,91
6799644,78
7313178,87
1585700,42
4120363,58
8213916,50
5172141,93
9787169,100
3700548,58
5032624,84
8814364,92
9183914,30
9539955,83
3878500,57
4625036,65
9123220,49
2607956,87
8118014,97
4147048,80
8414262,76
2757941,79
2962514,74
1944617,44
6204148,44
4789051,54
7840099,62
8976249,66
9535425,45
7178709,49
1467794,30
5384566,55
1862433,85
7576296,31
4633119,69
5285277,91
5789725,75
7350943,34
3913850,62
9849553,78
8035655,39
1532250,71
9614233,30
2206614,95
6095828,59
4235812,75
6749278,78
9675567,75
9290278,38
8354219,37
2721149,77
4836358,71
8359737,85
7417410,68
1026712,84
7289493,47
5211458,94
6299877,86
4409520,100
7121134,100
6007464,88
1688113,77
4470735,66
6778916,85
5368983,57
2519082,74
3151717,65
6886813,63
5346404,68
1282236,53
8441870,31
5789319,35
3367370,50
2404594,87
7057978,32
3617110,38
3390978,46
5996010,82
7267586,49
1214750,74
6635884,47
2737994,31
8791975,82
4730702,87
2625788,43
3118234,72
9423280,56
9150959,46
1693987,87
5419664,85
5272275,78
8815680,31
7243376,44
2468503,86
3763544,75
6141888,60
5815072,42
4431612,31
8257200,85
1115921,51
4943331,57
2582704,87
5120584,64
7152991,51
8627212,64
1154577,75
2979343,65
6832821,59
1317957,58
4968477,56
4988583,93
5244263,66
8837072,72
1357062,48
8681562,83
3618453,66
3018980,71
8231272,99
4267316,93
8285582,36
4885232,75
4402732,37
2262678,30
6252431,44
1521965,57
5245818,73
1659243,94
3034814,91
8788097,93
1037223,50
3976281,37
1556703,94
9667283,42
5472674,55
9819645,51
2517221,79
4106827,67
8063594,65
6396157,30
3735670,38
2414391,48
2650483,71
9767373,42
1833035,93
2772482,45
8287393,93
2748916,56
5577467,61
7135408,75
1128458,48
2589488,91
7039254,82
8209344,82
2022539,99
8357736,88
3144964,84
5367986,65
1454132,100
4858583,70
5339534,37
8267585,85
3488514,44
2632000,59
6517773,38
4902340,88
9980832,51
7439506,32
7200140,74
9435803,53
7667586,77
9715530,92
8266821,30
7414930,84
6877781,97
9927737,51
1016048,64
7335012,99
3726715,80
9892854,45
1093798,68
9316457,35
7524669,93
9755683,98
6033808,54
9145346,95
6125258,48
8827147,85
9649841,75
4953943,51
6089955,49
7686031,33
4105257,86
6004096,30
1372742,93
6387226,94
9536667,89
4029977,57
8117977,39
2310341,98
8165989,32
6964843,76
6976909,49
4211971,95
4044219,66
8025676,99
7822621,38
1893413,72
5672201,64
4644975,31
8436257,34
3583923,71
9152223,81
8132858,85
4257135,54
2143349,70
6938258,35
6309913,74
7047085,44
1283976,93
5307518,76
1593188,92
9291699,45
1510729,31
9840350,89
3614040,91
3352586,98
9446259,65
4734324,76
2886905,100
4649336,73
1632896,57
7529652,63
4183128,60
7099652,41
5426430,34
5277112,86
5842374,60
9311561,31
3554735,85
1415255,72
7458643,75
1690155,30
9815757,80
6404218,81
8131549,34
3062719,88
4141314,73
5332780,45
6000732,42
8119213,51
7913506,84
4127354,76
8374665,93
9595614,61
1126848,55
4911792,72
8266228,81
5780527,89
8528412,80
6326385,100
3424011,37
4160032,35
4898398,99
3308490,38
8389644,32
7705147,35
7455035,37
8497459,32
2259257,50
6886209,35
8231249,94
6459503,64
9181945,56
8138224,59
8048901,82
5500881,67
5508485,71
2145994,53
5450585,73
8076689,49
7159324,84
8634314,38
6744367,41
8490600,48
7099473,62
5444476,88
2762262,56
3301227,66
9060458,65
4434480,70
4904150,78
3672667,96
5853646,75
8381032,40
7545673,41
2024827,64
7032904,96
4147762,88
1907743,40
3539270,80
2056012,89
7556249,76
1365242,85
7275289,43
4133489,41
3612344,38
5074444,36
8692147,98
1676122,99
8673666,100
7004465,60
2668478,37
9151627,91
9128588,39
7603907,84
8325298,92
4535995,44
8523547,88
2706027,35
9359503,89
7835412,96
6552910,94
4796538,49
3599390,51
8940649,94
8803080,97
1353936,33
3451319,53
5582412,76
1235406,91
6894850,48
6054754,80
4727393,74
1874701,37
6970326,48
6624395,59
7198983,98
7067937,37
4378949,95
2600131,85
4160851,43
7208431,48
8616704,36
7230527,94
7881928,56
7556261,66
4643108,88
3281463,48
1051331,36
7490413,66
8056696,44
7170853,34
5175457,36
4641064,86
6674537,82
2547226,100
6340361,72
2747673,80
8095271,46
9049432,34
1931489,70
6237050,43
5898334,41
4478014,55
3473334,81
1844395,60
5583382,96
3372158,32
6013318,74
2533582,36
1995921,70
3509333,88
8046107,40
1309700,38
3812903,72
2516483,35
1970633,55
5350063,36
8232828,89
3693232,90
2457529,38
9985638,96
7982519,31
9455807,44
3309825,87
9746290,93
1253178,38
2707604,79
7139423,51
7208331,40
3336316,34
7303226,39
3730058,35
6805632,46
4025531,47
8005624,48
4717459,83
1902252,82
7321653,94
2142073,92
6083999,86
8175517,59
3807425,87
4166636,91
2988125,74
4076087,95
8440774,73
9584705,37
7921204,51
5693857,42
4334869,76
7756665,41
7489066,95
7911751,33
3624544,31
3937171,88
1306985,60
6210386,32
9066476,31
5243314,68
6870022,64
3348654,38
5678414,73
5395762,51
1040047,56
8834064,34
6744275,40
3504021,52
9278483,57
2305124,88
6428290,56
7610550,47
3045262,46
2111315,51
6926632,53
3025889,85
4860687,92
1533300,85
8421204,91
2520119,39
2563235,79
3750186,69
2861946,39
5312852,42
4072238,99
8364228,69
5290043,91
9987993,100
3196267,98
8064752,91
6348166,59
7093860,73
1246790,86
3296089,65
2428733,93
5037599,70
6917425,96
1368473,44
7942473,56
5595349,41
4306077,41
5805465,60
1037079,55
2731013,74
1347105,38
7180244,63
9661658,78
9701906,96
8809703,37
6498219,74
4798751,94
7729396,81
6068537,42
2696043,98
1103875,33
2247635,74
8027491,53
7685481,97
9782439,30
4489172,77
4735635,44
4754007,95
5907549,43
5818597,73
2576218,39
1235520,89
3198957,61
8568886,89
3675500,46
5330135,98
6571736,97
2778685,33
7437585,40
8149905,94
2193340,40
3426958,89
7460390,88
1636219,73
2394494,97
5780121,32
3495593,99
5031018,84
7533088,34
7979524,93
6851837,34
3432658,58
3988090,33
3757804,54
8398185,46
7236781,75
8069452,41
7054918,85
1324737,91
6946733,78
3704813,76
1369022,69
7292584,80
2574433,94
4316947,57
8373220,51
8341726,50
4736580,44
6537295,82
9770678,78
9597401,96
5906363,76
9208079,39
4838953,79
7149866,71
3713544,44
7805081,61
9898375,40
7393916,32
9600382,79
9728535,32
5774504,57
5805957,96
1418339,95
6617005,88
6036459,38
4393677,67
1414773,58
6302155,52
8710014,58
7397469,55
5210572,57
1882755,85
9188463,70
4793447,96
6265675,70
3696744,55
9690576,31
5751733,71
1142310,58
7010942,62
3209770,94
4352658,50
2872571,83
6284056,71
6769697,36
3282896,47
2245319,95
8577120,58
1763879,75
5125168,89
8010530,54
5377575,59
1957287,33
9832294,38
9697641,61
2896879,57
1700125,88
5451392,70
7391909,78
9416546,56
3860598,72
8686052,91
1512460,70
3108869,51
1492954,38
3241867,68
8487052,77
1822225,76
3726382,83
5062516,80
2754399,99
1447869,55
1752925,74
5998405,71
3682650,49
4612761,52
5361011,82
4235387,31
3643160,96
3420276,48
6127194,56
1693959,81
7114235,51
4359258,35
7552011,66
6087999,75
6516526,96
3266312,97
9625837,52
7717524,81
5787482,96
4005622,98
8290780,99
6144170,34
4254427,30
8134872,98
5321339,57
3340464,85
3644325,38
2452015,43
5930477,94
4980207,89
3793925,52
7282754,95
3384478,49
8923769,90
7756825,49
4452954,62
1187018,91
8264312,61
2846547,94
9600104,30
9178890,36
3055311,71
1322902,81
3549045,85
4933295,66
8230293,66
8451666,62
7189360,58
4864070,80
6051102,42
5345066,81
7114899,86
2444967,85
2740134,57
2923327,67
6222475,36
4678033,55
1873653,68
3856103,56
5562828,60
7928682,56
6663254,36
9032706,49
5960166,47
4911747,76
1936778,42
8935155,48
4944186,72
1159455,30
8354111,48
5098105,73
3826286,61
3198666,99
5884049,100
3526455,62
2929101,73
9454665,49
1346681,76
7056564,52
5476148,58
3249871,76
1563998,62
9292884,60
8516969,93
9642247,90
8464561,67
1349593,65
2114233,65
4153044,97
8309158,95
1437755,97
9586099,37
8845664,69
4111658,43
5454635,68
2232998,85
1568699,55
5363053,63
7684310,87
1169576,75
5626115,95
7155411,47
4548858,34
1704411,94
7899851,62
2458392,86
8979225,83
6606174,35
1549035,88
4855974,87
7886130,92
4746393,57
2089268,51
7595383,37
1370517,73
9066667,53
7462744,99
5238882,57
2430230,89
1928115,74
3902022,34
8315510,53
4660288,71
7790897,72
5797171,97
4794429,46
8093041,30
5882357,62
5615742,100
5926230,82
1558348,49
3671660,91
1747015,50
3166974,98
2071843,95
1298935,48
2052201,46
5898447,63
1272793,75
1025104,64
3818513,62
8772055,59
1846176,67
9110644,94
2777333,84
7254951,55
3337310,66
1775100,83
1902355,42
8901480,59
9845103,49
1851437,37
4964318,83
5062706,59
2535404,86
9984936,76
8291577,70
4449595,35
3944774,30
2636064,53
6434670,92
7831153,46
2489266,85
9415079,35
3587580,86
1843486,73
2700977,54
9805241,86
5191728,90
6266508,59
5352932,87
6222742,88
6022118,38
6167324,51
3926504,32
4951126,36
8946786,37
2204104,31
7362203,55
9192367,38
3049018,60
2746247,54
7648814,98
1355171,99
5825382,98
2123722,89
1064169,56
3099216,40
8659256,94
2133741,32
3945505,97
6549803,62
6348908,61
5429485,97
7008871,31
8419818,88
2755185,37
5607642,82
5315093,52
3535119,79
3352031,93
9334751,99
1050335,90
6025121,61
3023368,32
4917980,98
1305705,87
1998360,57
5593777,62
9190867,74
4166746,60
7222329,35
6139916,78
8096322,85
9479719,47
7707831,47
1033571,75
9886297,93
4582300,53
3792279,34
5842889,52
7941597,59
1043330,38
3235988,58
8603952,57
3281439,41
5161536,80
4373227,70
4935820,68
4384129,67
2791281,31
1399030,68
4628436,91
4696762,91
6623725,41
3773432,33
8270285,31
4149956,59
5668825,67
5133848,84
2000179,78
4469310,86
4464455,67
3387412,68
4386357,35
7857884,81
8021913,75
7598007,46
1492584,36
8386353,69
4142234,81
1496501,100
4053575,76
2012092,63
5824342,69
4378142,100
2434705,93
5504044,88
4917185,71
4952071,31
2817490,53
3953667,58
6056417,70
2604518,90
1770968,95
5973497,60
7502655,71
4727789,41
5219777,54
5423426,76
8420273,47
4229758,36
2408448,51
2935369,70
3437615,49
4317523,34
9334823,35
4366768,69
7626958,91
5669432,44
2465328,50
1516599,64
2274248,30
6798832,49
4786443,42
4494710,58
9253804,83
3201531,50
5012545,100
8974494,56
8375048,41
4975407,55
7419291,30
8233772,34
5260493,65
7345947,55
4846853,56
5519741,68
3946937,85
2699620,99
7579372,90
1359134,72
1396547,44
8335715,63
1186188,43
3411541,35
1305806,55
7574694,40
7561434,68
2666980,93
9101554,34
7847997,85
1856480,36
5059281,98
7580750,46
9298555,89
1846312,91
4578192,55
4699062,51
7934970,80
3021556,76
8087380,38
5240743,64
4503260,30
9716094,73
1837006,67
1721482,55
3553920,44
3947649,37
4643991,63
8808801,90
2728271,42
9199896,36
2251002,77
4138896,71
9252714,45
2709110,95
7321386,100
7744417,64
5626202,75
8375996,64
8135024,38
4111589,90
4733635,53
6198196,80
2720635,74
5884135,58
5901869,99
1809949,56
9461954,61
5940153,88
8537957,79
8598725,37
6706481,90
3427157,47
7059176,69
2524742,87
3158122,71
4245138,36
9475911,74
1935663,66
4360080,39
1759391,53
5988967,61
3565553,100
2378603,42
1711564,86
4014421,94
9926224,75
5268020,72
3761590,61
3851564,95
7804438,70
8756877,40
3085005,48
1942860,45
9052242,54
6951101,93
9152947,43
9110426,42
2281019,93
6491720,86
3461524,71
2962807,76
6650613,92
1348763,74
8492089,76
7058306,90
2361349,54
4937525,77
3817407,69
8212391,66
2286934,61
8113839,51
8201974,61
1035043,62
1965625,90
1873750,66
8291428,32
3806945,40
1620396,47
2582678,91
2016527,64
8761641,55
1104866,39
6750481,53
9690054,71
6006070,55
5140226,41
7384283,44
2335152,89
8698473,32
2037906,55
4234845,34
7568617,99
2123730,33
8495813,50
2962204,99
5918863,40
5097641,55
1603228,80
8521340,42
4207547,45
3036404,44
7625954,77
3667785,84
2010514,39
2626467,49
1203242,30
5710893,40
8265569,81
7299334,80
4871736,32
9600069,88
8395343,48
7392788,94
5096357,89
8344897,78
5163936,99
7139215,86
3955789,37
1385657,55
1334999,97
1271661,58
8213833,64
9041360,92
6933225,65
6762753,44
7439056,75
9613113,34
6395896,57
7625480,56
6478075,71
4179277,65
8959777,72
1657693,43
8791361,78
8278122,66
2928633,61
3462239,68
7072604,96
1289427,93
6671118,33
7658536,56
5902267,92
2829313,60
7142647,66
5796685,97
1605586,65
9384725,41
6260857,78
1909858,47
9232604,51
8192470,38
3342778,99
2169104,38
9464981,60
8269843,75
5531968,37
5850913,70
5212736,87
1537445,89
5841233,94
9450785,85
2531410,88
8426396,58
7830314,37
4297461,58
5000146,85
9198714,89
4455468,93
9999999,88
